BNP PAR.ISS. O.E. ETC;DE000PR5RWU6;000PR5RWU;B4NG;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PR5R0U0;000PR5R0U;B4NJ;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9REB6;000PZ9REB;B4NY;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9REG5;000PZ9REG;0GZA;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9REW2;000PZ9REW;B4NZ;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9RED2;000PZ9RED;0GZE;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9REH3;000PZ9REH;0GZG;EXCHANGE TRADED COMMODITIES
BNP PAR.ISS. O.E. ETC;DE000PZ9RE14;000PZ9RE1;0GZF;EXCHANGE TRADED COMMODITIES
BCO BIL.VIZ.ARG.NOM.EO-49;ES0113211835;875773;BOY;SPANIEN PORTUGAL
BCO SANTANDER N.EO0,5;ES0113900J37;858872;BSD2;SPANIEN PORTUGAL
IBERDROLA INH.    EO -,75;ES0144580Y14;000A0M46B;IBE1;SPANIEN PORTUGAL
INDITEX INH.      EO 0,03;ES0148396007;000A11873;IXD1;SPANIEN PORTUGAL
REPSOL S.A. INH.     EO 1;ES0173516115;876845;REP;SPANIEN PORTUGAL
TELEFONICA INH.      EO 1;ES0178430E18;850775;TNE5;SPANIEN PORTUGAL
NOKIA OYJ EO-,06;FI0009000681;870737;NOA3;SKANDINAVIEN
SRV YHTIOET OYJ;FI0009015309;000A0MSY7;B7J;SKANDINAVIEN
FERRATUM OYJ;FI4000106299;000A1W9NS;FRU;SKANDINAVIEN
CREDIT AGRICOLE INH. EO 3;FR0000045072;982285;XCA;FRANKREICH
AIR LIQUIDE INH. EO 5,50;FR0000120073;850133;AIL;FRANKREICH
CARREFOUR S.A. INH.EO 2,5;FR0000120172;852362;CAR;FRANKREICH
TOTAL S.A.      EO 2,50;FR0000120271;850727;TOTB;FRANKREICH
OREAL (L') INH.    EO 0,2;FR0000120321;853888;LOR;FRANKREICH
BOUYGUES SA INH.     EO 1;FR0000120503;858821;BYG;FRANKREICH
SANOFI SA INHABER    EO 2;FR0000120578;920657;SNW;FRANKREICH
AXA S.A. INH.     EO 2,29;FR0000120628;855705;AXA;FRANKREICH
DANONE S.A. EO -,25;FR0000120644;851194;BSN;FRANKREICH
LVMH               EO 0,3;FR0000121014;853292;MOH;FRANKREICH
KERING S.A. INH.     EO 4;FR0000121485;851223;PPX;FRANKREICH
PEUGEOT SA           EO 1;FR0000121501;852363;PEU;FRANKREICH
SCHNEIDER ELEC. INH. EO 4;FR0000121972;860180;SND;FRANKREICH
VEOLIA ENVIRONNE. EO 5;FR0000124141;501451;VVD;FRANKREICH
ST GOBAIN            EO 4;FR0000125007;872087;GOB;FRANKREICH
VINCI S.A. INH.   EO 2,50;FR0000125486;867475;SQU;FRANKREICH
VIVENDI S.A. INH.  EO 5,5;FR0000127771;591068;VVU;FRANKREICH
STE GENERALE INH. EO 1,25;FR0000130809;873403;SGE;FRANKREICH
BNP PARIBAS INH.     EO 2;FR0000131104;887771;BNP;FRANKREICH
RENAULT INH.      EO 3,81;FR0000131906;893113;RNL;FRANKREICH
ORANGE INH.          EO 4;FR0000133308;906849;FTE;FRANKREICH
LYX.D.JON.IN.AV.U.ETF D;FR0007056841;541779;DJAM;EXCHANGE TRADED FUNDS - PASSIV
ENGIE S.A. INH.      EO 1;FR0010208488;000A0ER6Q;GZF;FRANKREICH
ELECTRICI.D.FRANCE E0-,50;FR0010242511;000A0HG6A;E2F;FRANKREICH
LYX.JAP.(TOPIX)(DR) DEO;FR0010245514;000A0ESMK;LYY4;EXCHANGE TRADED FUNDS - PASSIV
LYX.MSCI EUROPE(DR)UETF D;FR0010261198;000A0JDGC;LYY5;EXCHANGE TRADED FUNDS - PASSIV
LYX.MSCI USA U.ETF D;FR0010296061;000A0JMFG;LYYB;EXCHANGE TRADED FUNDS - PASSIV
LYX.MSCI WORLD U.ETF D;FR0010315770;000LYX0AG;LYYA;EXCHANGE TRADED FUNDS - PASSIV
LYX.MSCI IDIA U.E.CEO;FR0010361683;000LYX0BA;LYMD;EXCHANGE TRADED FUNDS - PASSIV
LYX.MSCI GREECE U.E.D;FR0010405431;000LYX0BF;LYMH;EXCHANGE TRADED FUNDS - PASSIV
LYXOR MSCI E.M.U.ETF C-EO;FR0010429068;000LYX0BX;LYM7;EXCHANGE TRADED FUNDS - PASSIV
LYX.EUR.OVERN.RET.U.ETF A;FR0010510800;000LYX0B6;L8I3;EXCHANGE TRADED FUNDS - RENTEN
LYXOR NEW ENERGY UC.ETF D;FR0010524777;000LYX0CB;LYM9;EXCHANGE TRADED FUNDS - PASSIV
LYX.WORLD WATER U.ETF D;FR0010527275;000LYX0CA;LYM8;EXCHANGE TRADED FUNDS - PASSIV
SUEZ                 EO 4;FR0010613471;000A0Q418;SZ1;FRANKREICH
AMUNDI ETF DAX U.ETF DR;FR0010655712;000A0REJQ;CG1G;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI ITALY;FR0010655720;000A0REJS;GCI1;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI SPAIN;FR0010655746;000A0REJT;AMES;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI UK;FR0010655761;000A0REJR;540K;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF EU STAP.;FR0010688168;000A0REJ1;18M5;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EUR.BKS;FR0010688176;000A0REJZ;18M3;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF EU. DISC.;FR0010688184;000A0REJ0;CD6G;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EU.HEAL.;FR0010688192;000A0REJ2;18M6;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI MSCI ETF EU.IND.;FR0010688218;000A0REJ3;18M8;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EU.UTIL.;FR0010688234;000A0REJ5;540D;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EU.CO.SE.;FR0010713735;000A0RF46;540C;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF EMU HGH DIV.;FR0010717090;000A0RF42;18M2;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF EO INFLATION;FR0010754127;000A0RNWD;18MU;EXCHANGE TRADED FUNDS - RENTEN
AM.ETF G.BD EMTS B.IG 1-3;FR0010754135;000A0RNV6;18MX;EXCHANGE TRADED FUNDS - RENTEN
A.ETF G.B.EMTS B.IG 10-15;FR0010754143;000A0RNWA;18MW;EXCHANGE TRADED FUNDS - RENTEN
AM.ETF G.BD EMTS B.IG 3-5;FR0010754168;000A0RNV7;18MY;EXCHANGE TRADED FUNDS - RENTEN
AM.ETF G.BD EMTS B.IG 5-7;FR0010754176;000A0RNV8;18MZ;EXCHANGE TRADED FUNDS - RENTEN
A.ETF G.BD EMTS B.IG 7-10;FR0010754184;000A0RNV9;18M0;EXCHANGE TRADED FUNDS - RENTEN
AM.ETF GO.0-6M.EU.IG CEO;FR0010754200;000A0RNWC;18M1;EXCHANGE TRADED FUNDS - RENTEN
AMUNDI ETF LEV. USA;FR0010755611;000A0X8ZS;18MF;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI WLD X EMU;FR0010756114;000A0RPV6;18MP;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF STOXX EURO.50;FR0010790980;000A0X9QJ;AE50;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EUR MAT.;FR0010791137;000A0X9SL;540B;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF SHT USA;FR0010791194;000A0X9PC;GC2U;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EU X EMU;FR0010821819;000A0YF2V;540H;EXCHANGE TRADED FUNDS - PASSIV
AM.ETF S.G.B.EOM.B.I.G.D.;FR0010821850;000A0YF8M;540P;EXCHANGE TRADED FUNDS - RENTEN
A.ETF S.G.B.E.B.I.G 10-15;FR0010823385;000A0YF8L;540Q;EXCHANGE TRADED FUNDS - RENTEN
LYX.BU.DA.(-2X)INV.UETF A;FR0010869578;000LYX0FW;LYQK;EXCHANGE TRADED FUNDS - RENTEN
AMUNDI ETF EUROSTOXX S.C.;FR0010900076;000A1C0B9;ZESM;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EUR.ENER.;FR0010930644;000A1C7AK;AMEE;EXCHANGE TRADED FUNDS - PASSIV
LYX.BU.DA.(2X)LEV.UETF A;FR0011023654;000LYX0L9;LYMI;EXCHANGE TRADED FUNDS - RENTEN
LYX.JAP.(TOPIX)(DR) DHEO;FR0011475078;000LYX0NY;JPNH;EXCHANGE TRADED FUNDS - PASSIV
BNPPEFR-S+P 500 UETF EOC;FR0011550185;000A1W4DP;ESEE;EXCHANGE TRADED FUNDS - PASSIV
BNPPEFR-ST.EUR.600 UE C;FR0011550193;000A1W37K;ETSZ;EXCHANGE TRADED FUNDS - PASSIV
BNPPEFR-ST.EUR.600 H;FR0011550672;000A1W6FD;ETSA;EXCHANGE TRADED FUNDS - PASSIV
BNPPEFR-S+P 500 UE DLCD;FR0011550680;000A1W6FE;ESEA;ETF - CURRENCY USD
LYX.HW.WP MSCI CH.A(DR) A;FR0011720911;000LYX0SL;CNAA;EXCHANGE TRADED FUNDS - PASSIV
L.GE.MI.-CA.MDAX UETF D;FR0011857234;000LYX0R1;MD4X;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF MSCI EU.BU.ETF;FR0012805687;000A14V4W;AMEB;EXCHANGE TRADED FUNDS - PASSIV
BNPPEFR-S+P 500 UETF EOH;FR0013041530;000A14Z68;ESEH;EXCHANGE TRADED FUNDS - PASSIV
AMUNDI ETF IST. EUR.M.-F.;FR0013284304;000A2H6MP;SMRN;EXCHANGE TRADED FUNDS - PASSIV
SOLUTIONS 30 INH.EO-,1275;FR0013379484;000A2N8PV;30L3;BELGIEN NIEDERLANDE LUXEMBURG
AMUNDIPHME ETC Z 2118;FR0013416716;000A2UJK0;GLDA;EXCHANGE TRADED COMMODITIES
DIAGEO PLC LS-,28935185;GB0002374006;851247;GUI;GROSSBRITANNIEN
BRIT.AMER.TOBACCO  LS-,25;GB0002875804;916018;BMT;GROSSBRITANNIEN
IMPERIAL BRANDS PLC LS-10;GB0004544929;903000;ITB;GROSSBRITANNIEN
HSBC HLDGS PLC     DL-,50;GB0005405286;923893;HBC1;GROSSBRITANNIEN
RIO TINTO PLC      LS-,10;GB0007188757;852147;RIO1;GROSSBRITANNIEN
BP PLC             DL-,25;GB0007980591;850517;BPE5;GROSSBRITANNIEN
LLOYDS BKG GRP     LS-,10;GB0008706128;871784;LLD;GROSSBRITANNIEN
TESCO PLC          LS-,05;GB0008847096;852647;TCO;GROSSBRITANNIEN
GLAXOSMITHKLINE   LS-,25;GB0009252882;940561;GS7;GROSSBRITANNIEN
ASTRAZENECA PLC    DL-,25;GB0009895292;886455;ZEG;GROSSBRITANNIEN
BT GROUP PLC      LS 0.05;GB0030913577;794796;BTQ;GROSSBRITANNIEN
BARCLAYS PLC      LS 0,25;GB0031348658;850403;BCY;GROSSBRITANNIEN
DIALOG SEMICOND.   LS-,10;GB0059822006;927200;DLG;MDAX
ROYAL DUTCH SHELL A EO-07;GB00B03MLX29;000A0D94M;R6C;GROSSBRITANNIEN
ROYAL DUTCH SHELL B EO-07;GB00B03MM408;000A0ER6S;R6C3;GROSSBRITANNIEN
ANGLO AMERICAN DL-,54945;GB00B1XZS820;000A0MUKL;NGLB;GROSSBRITANNIEN
RECKITT BENCK.GRP LS -,10;GB00B24CGK77;000A0M1W6;3RB;GROSSBRITANNIEN
SAVANNAH RES PLC  LS -,01;GB00B647W791;000A1C8XS;SAV;GROSSBRITANNIEN
ROYAL BK SCOTLD GRP  LS 1;GB00B7T77214;000A1JXTD;RYS1;GROSSBRITANNIEN
MBH CORP. PLC     EO 1;GB00BF1GH114;000A2JDGJ;M8H;GROSSBRITANNIEN
BHP GROUP PLC     DL -,50;GB00BH0P3Z91;000A2N9WV;BIL;GROSSBRITANNIEN
VODAFONE GROUP PLC;GB00BH4HKS39;000A1XA83;VODI;GROSSBRITANNIEN
ZEAL NETWORK SE      EO 1;GB00BHD66J44;000TPP024;TIM;GROSSBRITANNIEN
ERGOMED PLC       LS -,01;GB00BN7ZCY67;000A117XM;2EM;GROSSBRITANNIEN
CO.CCBI RQFII MON.MK.C EO;GB00BVJF7F66;000A14QCT;CCME;EXCHANGE TRADED FUNDS - AKTIV
CO.CCBI RQFII MON.MK.A CH;GB00BVJF7G73;000A14QCU;CCMR;ETF - CURRENCY CNY
IS FTSEOFIRST 80U.ETF EOD;IE0004855221;657287;IQQ8;EXCHANGE TRADED FUNDS - PASSIV
IS CO.FTSE 100 U.ETF LSD;IE0005042456;552752;IUSZ;EXCHANGE TRADED FUNDS - PASSIV
ISHS II-STXX EUR.50 EODIS;IE0008470928;935926;EUN1;EXCHANGE TRADED FUNDS - PASSIV
IS FTSEUFI.100 U.ETF EOD;IE0030974079;633814;IQQ1;EXCHANGE TRADED FUNDS - PASSIV
ISHS-CORE S+P 500 DL D;IE0031442068;622391;IUSA;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.EQ.NA.-100- A;IE0032077012;801498;EQQQ;EXCHANGE TRADED FUNDS - PASSIV
ISHS-EO C.BD L.C.U.ETFEOD;IE0032523478;778928;IBCS;EXCHANGE TRADED FUNDS - RENTEN
IS DL CORP BD U.ETF DLD;IE0032895942;911950;IBCD;EXCHANGE TRADED FUNDS - RENTEN
IS MSCI JAP.U.ETF USD D;IE00B02KXH56;000A0DK60;IQQJ;EXCHANGE TRADED FUNDS - PASSIV
ISHS-CHINA LARGE CAP DL D;IE00B02KXK85;000A0DK6Z;IQQC;EXCHANGE TRADED FUNDS - PASSIV
ISHS-ESTXX MID UC. ETF;IE00B02KXL92;000A0DK6Y;IQQM;EXCHANGE TRADED FUNDS - PASSIV
IS EO STOXX SM.U.ETF EOD;IE00B02KXM00;000A0DK61;IQQS;EXCHANGE TRADED FUNDS - PASSIV
ISHS-MSCI WORLD DL D;IE00B0M62Q58;000A0HGV0;IQQW;EXCHANGE TRADED FUNDS - PASSIV
IS EO TO.MA.V.L.U.ETF EOD;IE00B0M62T89;000A0HGV2;IQQV;EXCHANGE TRADED FUNDS - PASSIV
IS EO.TO.MA.G.L.U.ETF EOD;IE00B0M62V02;000A0HGV3;IQQG;EXCHANGE TRADED FUNDS - PASSIV
IS EO I.L.GO.BD U.ETF EOA;IE00B0M62X26;000A0HGV1;IBCI;EXCHANGE TRADED FUNDS - RENTEN
ISHS-UK DIVIDEND LS D;IE00B0M63060;000A0HGV6;IQQD;EXCHANGE TRADED FUNDS - PASSIV
IS MSCI EM U.ETF USD D;IE00B0M63177;000A0HGWC;IQQE;EXCHANGE TRADED FUNDS - PASSIV
IS EUR.PROP.YI.U.ETF EOD;IE00B0M63284;000A0HGV5;IQQP;EXCHANGE TRADED FUNDS - PASSIV
ISHS-MSCI KOREA DL D;IE00B0M63391;000A0HGWD;IQQK;EXCHANGE TRADED FUNDS - PASSIV
IS MSCI BRAZ.U.ETF USD D;IE00B0M63516;000A0HGWA;IQQB;EXCHANGE TRADED FUNDS - PASSIV
ISHS-MSCI TAIWAN DL D;IE00B0M63623;000A0HGWE;IQQT;EXCHANGE TRADED FUNDS - PASSIV
IS MSCI AC FEXJ.U.ETF DLD;IE00B0M63730;000A0HGV9;IQQF;EXCHANGE TRADED FUNDS - PASSIV
ISHS-MSCI EAST.EUR.C.DL D;IE00B0M63953;000A0HGWB;IQQR;EXCHANGE TRADED FUNDS - PASSIV
ISHS-MSCI NTH AMERICA DLD;IE00B14X4M10;000A0J201;IQQN;EXCHANGE TRADED FUNDS - PASSIV
IS MSCI EU.XUK U.ETF EOD;IE00B14X4N27;000A0J204;IQQU;EXCHANGE TRADED FUNDS - PASSIV
IS EO G.B.1-3YR U.ETF EOD;IE00B14X4Q57;000A0J205;IBCA;EXCHANGE TRADED FUNDS - RENTEN
IS DL T.BD1-3YR U.ETF DLD;IE00B14X4S71;000A0J202;IUSU;EXCHANGE TRADED FUNDS - RENTEN
ISHS-ASIA PAC.DIV.DL D;IE00B14X4T88;000A0J203;IQQX;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-ASIA PROP.YLD DLD;IE00B1FZS244;000A0LEQL;IQQ4;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-DEV.MKT.PR.Y.DLDIS;IE00B1FZS350;000A0LEW8;IQQ6;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-GL INFRASTR.DLDIS;IE00B1FZS467;000A0LEW9;IQQI;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-MSCI TURKEY DLDIS;IE00B1FZS574;000A0LEW5;IQQ5;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-EO G.BD3-5YR EODIS;IE00B1FZS681;000A0LGP6;IBCN;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-DLT.BD7-10YR DLDIS;IE00B1FZS798;000A0LGP4;IUSM;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-EO G.BD 7-10YR EOD;IE00B1FZS806;000A0LGQA;IBCM;EXCHANGE TRADED FUNDS - RENTEN
ISHSII EO G.BD15-30YR EOD;IE00B1FZS913;000A0LGP5;IBCL;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-DL TIPS DL ACC;IE00B1FZSC47;000A0LGP8;IUST;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-US PROP.YLD DLDIS;IE00B1FZSF77;000A0LEW6;IQQ7;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-LIST.PRIV.EQ.DLDIS;IE00B1TXHL60;000A0MM0N;IQQL;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-GL.WATER DLDIS;IE00B1TXK627;000A0MM0S;IQQQ;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-BRIC 50 DL DIS;IE00B1W57M07;000A0MR61;IQQ9;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-GL.CL.ENERGY DLDIS;IE00B1XNHC34;000A0MW0M;IQQH;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-CORE MSCI EUR.EOD;IE00B1YZSC51;000A0MZWQ;IQQY;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE RAF.US1000 D;IE00B23D8S39;000A0M2EA;6PSA;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE RAFI EUR. D;IE00B23D8X81;000A0M2EC;6PSC;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE R.E.M.S. A;IE00B23D8Y98;000A0M2ED;6PSD;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.DYN.US MKTS A;IE00B23D9240;000A0M2EH;6PSH;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE RAFI EM. A;IE00B23D9570;000A0M2EK;6PSK;EXCHANGE TRADED FUNDS - PASSIV
IMIII-I.FTSE R.AW.3000 A;IE00B23LNQ02;000A0M2EN;PSWD;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-MSCI EM LAT.AM.DLD;IE00B27YCK28;000A0NA45;IUSC;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-JPM DL EM BD DLDIS;IE00B2NPKV68;000A0NECU;IUS7;EXCHANGE TRADED FUNDS - RENTEN
ISHSII-EM INFRASTR.DLDIS;IE00B2NPL135;000A0NECV;IUS8;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-S+P SM.CAP600 DLD;IE00B2QWCY14;000A0Q1YY;IUS3;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-MSCI J.SM.CAP DLD;IE00B2QWDY88;000A0Q1YX;IUS4;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-G.I.L.GOV.B.DLACC;IE00B3B8PX14;000A0Q41X;IUS5;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-EO COV.BD EO DIS;IE00B3B8Q275;000A0Q41Y;IUS6;EXCHANGE TRADED FUNDS - RENTEN
IMIII-I.EUROMTS CA.3MO. A;IE00B3BPCH51;000A0RAC9;PJEU;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-EO AGGR.BD EO DIS;IE00B3DKXQ41;000A0RGEN;EUN4;EXCHANGE TRADED FUNDS - RENTEN
IM-I.MSCI EMERGING MKTS A;IE00B3DWVS88;000A1CWJF;EMSM;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-CORE GL.AG.BD DLD;IE00B3F81409;000A0RGEQ;EUNU;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-MSCI EM SM.C.DL D;IE00B3F81G20;000A0RGER;EUNI;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-GL.GOV.BD DL DIS;IE00B3F81K65;000A0RGEM;EUN3;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-C.EO CORP.B.EODIS;IE00B3F81R35;000A0RGEP;EUN5;EXCHANGE TRADED FUNDS - RENTEN
ISHSIII-EO G.BD 0-1YR EOD;IE00B3FH7618;000A0RGEL;EUN6;EXCHANGE TRADED FUNDS - RENTEN
IM-I.MSCI EUROPE VALUE A;IE00B3LK4Z20;000A1JUK7;EMSV;EXCHANGE TRADED FUNDS - PASSIV
IM-I.EUR.STOXX OP.BANKS A;IE00B3Q19T94;000A1JFG7;S7XE;EXCHANGE TRADED FUNDS - PASSIV
VANG.FTSE A.-WO.U.ETF DLD;IE00B3RBWM25;000A1JX52;VGWL;EXCHANGE TRADED FUNDS - PASSIV
SPDR BL.BA.EO GO.BD U.ETF;IE00B3S5XW04;000A1JJTP;SYBB;EXCHANGE TRADED FUNDS - RENTEN
SPDR BL.BA.EO CO.BD U.ETF;IE00B3T9LM79;000A1JJTQ;SYBC;EXCHANGE TRADED FUNDS - RENTEN
ISHSVII-EOGB.3-7YR EO ACC;IE00B3VTML14;000A0X8SL;SXRP;EXCHANGE TRADED FUNDS - RENTEN
ISHSVII-EOGB.7-10YR EOACC;IE00B3VTN290;000A0X8SM;SXRQ;EXCHANGE TRADED FUNDS - RENTEN
VANGUARD FTSE EMU.ETF DLD;IE00B3VVMM84;000A1JX51;VFEM;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-MSCI UK S.C.LSACC;IE00B3VWLG82;000A0X8R9;SXRD;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-MSCI USA SC DL AC;IE00B3VWM098;000A0X8SB;SXRG;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-MSCI EMU SC EOACC;IE00B3VWMM18;000A0X8SE;SXRJ;EXCHANGE TRADED FUNDS - PASSIV
ISHSVII-DLTB.3-7YR DL ACC;IE00B3VWN393;000A0X8SH;SXRL;ETF RENTEN - FOREIGN CURRENCY
ISHSVII-DLTB.7-10YR DLACC;IE00B3VWN518;000A0X8SJ;SXRM;ETF RENTEN - FOREIGN CURRENCY
SPDR B.B.US.CORP.BD U.ETF;IE00B3VY0M37;000A1JJTU;SYB1;EXCHANGE TRADED FUNDS - RENTEN
SPDR BL.BA.UK GILT UETF;IE00B3W74078;000A1JJTR;SYBG;EXCHANGE TRADED FUNDS - RENTEN
ISHSV-S+500INF.T.SECT.DLA;IE00B3WJKG14;000A142N1;QDVE;EXCHANGE TRADED FUNDS - PASSIV
VANGUARD S+P 500U.ETF DLD;IE00B3XXRP09;000A1JX53;VUSA;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-PORTFOLIO INC. 1DEO;IE00B3Y8D011;000A1C1G8;XS7W;EXCHANGE TRADED FUNDS - RENTEN
I.M.-I.S+P 500 UETF A;IE00B3YCGJ38;000A1CYW7;P500;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI ACWI IMI ETF;IE00B3YLTY66;000A1JJTD;SPYI;EXCHANGE TRADED FUNDS - PASSIV
X(IE)-EUR CRED.12.5 SWAP;IE00B3Z66S39;000A1C1PC;D3V3;EXCHANGE TRADED FUNDS - RENTEN
ICS-BR ICS E.L. PRE.ACC.;IE00B3ZJFC95;000A1W6RN;I8IA;GELDMARKT FONDS
ISHSV-S+P500 EUR HGD ACC;IE00B3ZW0K18;000A1C5E9;IBCF;EXCHANGE TRADED FUNDS - PASSIV
ISHSV-S+P500C.S.SECT.DL A;IE00B40B8R38;000A142NW;2B7D;EXCHANGE TRADED FUNDS - PASSIV
SPDR BL.BA.EO AG.BD U.ETF;IE00B41RYL63;000A1JJTM;SYBA;EXCHANGE TRADED FUNDS - RENTEN
ISHSV-SPAIN GOVT BD EO D;IE00B428Z604;000A1JXZK;IS0P;EXCHANGE TRADED FUNDS - RENTEN
ISHSV-S+P500ENER.SECT.DLA;IE00B42NKQ00;000A142NX;QDVF;EXCHANGE TRADED FUNDS - PASSIV
VANG.U.K. GILT U.ETF LSD;IE00B42WWV65;000A1JX55;VGOV;EXCHANGE TRADED FUNDS - RENTEN
ISHSV-MSCI JAPAN EO HDG A;IE00B42Z5J44;000A1C5E6;IBCG;EXCHANGE TRADED FUNDS - PASSIV
ISHSV-S+P500H.CA.SECT.DLA;IE00B43HR379;000A142NZ;QDVG;EXCHANGE TRADED FUNDS - PASSIV
SPDR BL.BA.GL.AG.BD U.ETF;IE00B43QJJ40;000A1JJTK;SYBZ;EXCHANGE TRADED FUNDS - RENTEN
ISHSV.MSCI W.EUR HGD ACC;IE00B441G979;000A1C5E7;IBCH;EXCHANGE TRADED FUNDS - PASSIV
ISHSII-US AGGREG.BD DLDIS;IE00B44CGS96;000A1JKDK;EUNX;EXCHANGE TRADED FUNDS - RENTEN
SPDR B.B.US TREAS.BD UETF;IE00B44CND37;000A1JJTT;SYBT;EXCHANGE TRADED FUNDS - RENTEN
SPDR MSCI ACWI UCITS ETF;IE00B44Z5B48;000A1JJTC;SPYY;EXCHANGE TRADED FUNDS - PASSIV
ICS-BR ICS EU.GO.LI. PA;IE00B455LS29;000A1W10D;I8IC;GELDMARKT FONDS
SPDR BL.BA.US AG.BD U.ETF;IE00B459R192;000A1JJTL;SYBU;EXCHANGE TRADED FUNDS - RENTEN
ICS-BR ICS US TREAS. ADL;IE00B45H7020;000A142Q6;I8IF;GELDMARKT FONDS
SPDR B.B.EM.LOC.BD UETF D;IE00B4613386;000A1JJTV;SYBM;EXCHANGE TRADED FUNDS - RENTEN
SPDR MSCI EM ASIA ETF;IE00B466KX20;000A1JJTG;SPYA;EXCHANGE TRADED FUNDS - PASSIV
SPDR B.B.LS C.B.U.ETF;IE00B4694Z11;000A1JJTS;SYBS;EXCHANGE TRADED FUNDS - RENTEN
SPDR MSCI EMERG.MKTS ETF;IE00B469F816;000A1JJTE;SPYM;EXCHANGE TRADED FUNDS - PASSIV
SPDR MSCI EM.MAR.SM.C.ETF;IE00B48X4842;000A1JJTF;SPYX;EXCHANGE TRADED FUNDS - PASSIV
ISHSV-S+P500 FIN.SECT.DLA;IE00B4JNQZ49;000A142NY;QDVH;EXCHANGE TRADED FUNDS - PASSIV
ISHSIII-C.M.E.U.E.EO ACC;IE00B4K48X80;000A0RPWG;EUNK;EXCHANGE TRADED FUNDS - PASSIV
ISHSV-S+P500 UT.SECT.DL A;IE00B4KBBD01;000A142N3;2B7A;EXCHANGE TRADED FUNDS - PASSIV
ICS-BR ICS USD LIQ. PA;IE00B4KZ8V93;000A142Q5;I8IE;GELDMARKT FONDS
